service_id,name,primary_category,serves_indigenous,serves_immigrant,gender_focus,age_groups
SVC_5118bc9354,HABITATION SAINTE-GERMAINE-COUSIN,Shelter,0,0,All,65+
SVC_15f8df961d,HABITATIONS COMMUNAUTAIRES ENTRE-DEUX-ÂGES,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_9ce1af62f9,HABITATIONS COMMUNAUTAIRES LOGGIA (LES),Shelter,0,0,All,Under 25
SVC_085ea3a1b5,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES),Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7400dbb71b,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 1 - GARNIER,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7a0a2d5f19,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 2 - DE LA ROCHE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_179a295500,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 3 - CHAMBORD,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_69bf81e8ee,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 4 - PAPINEAU-GILFORD,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0ff272a30e,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 5 - LAVAL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1b81583631,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 6 - MONT-ROYAL,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ff2797575b,HABITATIONS DU RÉSEAU DE L'ACADÉMIE (LES) - PHASE 7 - PAPINEAU-ONTARIO,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b79e94d758,HABITATIONS HÉLÈNE-DESPORTES (LES),Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e2ef629fd2,HABITATIONS L'ESCALIER DE MONTRÉAL (LES) - L'AUBERGE DU COEUR L'ESCALIER,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f873d6d3e7,HABITATIONS LA TRAVERSÉE,Shelter,0,0,All,65+
SVC_3e5ef5d5fb,HABITATIONS LES DEUX ÂGES,Shelter,0,0,All,65+
SVC_51729cc100,HABITATIONS LES DEUX ÂGES - JARDINS DU TRICENTENAIRE,Shelter,0,0,All,65+
SVC_ef4ea010b0,HABITATIONS LES II VOLETS,Shelter,0,0,All,65+
SVC_84eb21c3a5,HABITATIONS MODULAIRES - CÔTE-DES-NEIGES-NOTRE-DAME-DE-GRÂCE,Shelter,0,0,All,25-44; 45-64
SVC_a42693d385,HABITATIONS NOUVELLES AVENUES,Shelter,0,0,All,25-44; 45-64; 65+
SVC_02769a30af,HABITATIONS UNIVERSELLEMENT ACCESSIBLES (LES),Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8317f0636f,HABITATIONS À CIEL OUVERT (LES),Seniors,0,0,All,65+
SVC_6938a15987,HADLEY COMMUNITY - ANNE'S HOUSE,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_23068443e9,HADLEY COMMUNITY - JOHN'S HOUSE,Shelter,0,0,Male,Under 25
SVC_5c914b472c,HADLEY COMMUNITY - MAIN HOUSE,Shelter,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_65bf05868a,HALTE LA RESSOURCE,Youth & Family,0,0,Female,Under 25
SVC_84ce9baf7e,HALTE-FAMILLE LA PIROUETTE,Youth & Family,0,0,All,Under 25
SVC_92937796bf,HALTE-FEMMES MONTRÉAL-NORD,Medical,0,1,Female,Under 25; 25-44; 45-64; 65+
SVC_5bf718e692,HAMPSTEAD - CITY,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_80780624e0,HANDICAP ACTION INTÉGRATION HAI,Disability,0,0,All,25-44; 45-64
SVC_b2996832cd,HANDICAP ACTION INTÉGRATION HAI - TAX CLINIC,Medical,0,0,All,25-44; 45-64
SVC_7029d7ae0b,HANDICAP-VIE-DIGNITÉ,Disability,0,0,All,25-44; 45-64
SVC_32a087d2a8,HAPOPEX - HABITATIONS POPULAIRES DE PARC-EXTENSION,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_31831a82ec,HARMONIE CONJUGALE,Domestic Violence & Safety,0,0,All,Under 25
SVC_1765838105,HAVRE DES QUATRE TEMPS,Shelter,0,0,All,65+
SVC_160cf8ed6d,HAY DOUN - FAMILY SUPPORT SERVICES,Youth & Family,0,1,All,Under 25; 65+
SVC_24a66ca4d9,HEAD AND HANDS,Food,0,0,All,Under 25
SVC_1aaa885401,HEALTH CANADA,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_057ef55cd1,HEALTH CANADA - FIRST NATIONS AND INUIT HOPE FOR WELLNESS HELP LINE,Medical,1,0,All,Under 25; 25-44; 45-64; 65+
SVC_e46c7e38ed,HEALTH CANADA - SUICIDE CRISIS HELPLINE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_12494fa61f,HEAR QUÉBEC,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_c911c69934,HEART AND STROKE FOUNDATION,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_afd0ed23e3,HEC MONTRÉAL,Shelter,0,0,All,Under 25
SVC_bfdc4c28ee,HELEM MONTRÉAL,Shelter,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_91deaf9118,HELLENIC COMMUNITY OF GREATER MONTRÉAL,Food,0,0,All,Under 25; 65+
SVC_efbaa1f8e3,HELLENIC LADIES BENEVOLENT SOCIETY,Food,0,0,All,Under 25; 25-44; 45-64
SVC_4919fef96e,HELLENIC SENIOR CITIZENS RESIDENCE,Seniors,0,0,All,65+
SVC_914c516401,HELLENIC SOCIAL SERVICES OF QUÉBEC,Food,0,0,All,Under 25; 65+
SVC_aa44261431,HELPING HAND FOR BURN SURVIVORS,Shelter,0,0,All,Under 25
SVC_8e2d01f486,HENRI BRADET RESIDENTIAL CENTRE,Shelter,0,0,All,65+
SVC_f8ae88b943,HERITAGE MONTREAL,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8277291c91,HERSTREET,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_b141015fe6,HERSTREET - DORIMÈNE HOUSE,Medical,0,0,All,25-44; 45-64
SVC_e151741def,HERSTREET - JACQUELINE HOUSE,Shelter,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_ed8a4b948d,HERSTREET - OLGA HOUSE,Shelter,0,0,Female,25-44; 45-64
SVC_ffb0225d64,HEUREUX ENSEMBLE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a704f32f53,HIRONDELLE (L') - SOUTIEN ET AIDE À LA FAMILLE ET RAPPROCHEMENT INTERCULTUREL,Youth & Family,0,0,Male,Under 25
SVC_33a80b7fb1,"HIRONDELLE, WELCOMING AND INTEGRATION SERVICES FOR IMMIGRANTS (L')",Immigration & Newcomers,0,1,Male,25-44; 45-64
SVC_3f0d32a8dd,"HIVE CAFÉ, SOLIDARY COOPERATIVE",Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c4071eb564,HOCHELAGA-MAISONNEUVE,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_832b16be1f,HOCHELÉGAL,Shelter,0,1,All,Under 25; 25-44; 45-64
SVC_3c76ee4262,HOMMES QUÉBEC,Community & Advocacy,0,0,Male,Under 25; 25-44; 45-64; 65+
SVC_46acb66d20,HOODSTOCK,Youth & Family,0,0,All,Under 25
SVC_ed02eedc12,HOPE AND COPE WELLNESS CENTRE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c13c01e27c,HOPE FOR DEMENTIA,Food,0,0,All,Under 25; 65+
SVC_85d6fef147,HORIZON CARRIÈRE - CARREFOUR JEUNESSE-EMPLOI VIGER/JEANNE-MANCE,Employment & Income,0,0,All,Under 25; 25-44; 45-64
SVC_dcef985567,HUMAIN AVANT TOUT,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_71bb40e5d4,HUMAN RIGHTS TRIBUNAL,Legal,0,0,All,Under 25
SVC_ab1bf56f66,HUMANIST ASSOCIATION OF QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6ad2bfb944,HUNTINGTON SOCIETY OF QUÉBEC,Youth & Family,0,0,All,Under 25
SVC_c2665589b6,HYDRO-QUÉBEC,Employment & Income,0,0,All,25-44; 45-64
SVC_29267b08bc,Habitat Fullum,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4820faf32e,Habitation Brin d'Elles,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5c0cd5ed90,Habitation L'Annexe,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_50ff3a36e6,Habitation Les 2 Volets,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_ca64e96060,Habitations Ahuntsic,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_07fbd7e75a,Habitations Paradoxe,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4921c9547d,Habitations Sainte-Germaine-Cousin,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a8aa8fbd2e,Halte-femmes Hochelaga-Maisonneuve,Community & Advocacy,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_6bdb57e09b,Hope & Cope Cancer Wellness Centre,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_bebfd05e10,HÉBERGEMENT HUMANO,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e418e1d8f8,HÉBERGEMENTS DE L'ENVOL (LES),Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f7db6dde5c,HÉBERJEUNE DE PARC EXTENSION,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_03317f58c3,HÉBERJEUNE DE PARC EXTENSION - YOUNG PARENTS,Youth & Family,0,0,All,Under 25
SVC_ecd4c44f35,HÉMA-QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_944c07e8e0,HÉRITAGE LAURENTIEN,Youth & Family,0,0,All,Under 25
SVC_44541817a3,HÔPITAL CATHERINE-BOOTH,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c3a96d662b,HÔPITAL DE LACHINE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7ee0a9a9cf,HÔPITAL DE LASALLE,Medical,0,0,All,Under 25
SVC_886a8803a0,HÔPITAL DE VERDUN,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e7c53b1e15,HÔPITAL DE VERDUN - CAFÉTÉRIA,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_de0af21cc9,HÔPITAL DOUGLAS,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1a60110bda,HÔPITAL DU SACRÉ-COEUR DE MONTRÉAL - PAVILLON PRINCIPAL,Medical,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_a27f3ea340,HÔPITAL DU SACRÉ-COEUR-DE-MONTRÉAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6e0e4270a7,HÔPITAL EN SANTÉ MENTALE ALBERT-PRÉVOST,Medical,0,0,All,Under 25
SVC_d8d6cab299,HÔPITAL ET CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE IRGLM-CHARLES W. LINDSAY,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_5394ed8cba,HÔPITAL ET CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE IRGLM-GUSTAVE-GINGRAS,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6328be0294,HÔPITAL FLEURY,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2d69a2ed26,HÔPITAL GLEN,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_98ef91d2c1,HÔPITAL GÉNÉRAL DE MONTRÉAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_c2c887e416,HÔPITAL GÉNÉRAL DU LAKESHORE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8f37bcc939,HÔPITAL GÉNÉRAL JUIF,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0827bb69f0,HÔPITAL JEAN-TALON,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_da7706d40c,HÔPITAL JEAN-TALON - CLINIQUE DE PSYCHIATRIE TRANSCULTURELLE,Medical,0,0,All,25-44; 45-64
SVC_b3f0e18b26,HÔPITAL MAISONNEUVE-ROSEMONT,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b4e98b2499,HÔPITAL MARIE-CLARAC,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_846e808684,HÔPITAL MONT SINAÏ,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_dc3948db68,HÔPITAL NEUROLOGIQUE DE MONTRÉAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_42c29f7834,HÔPITAL NOTRE-DAME,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8acbbdf3c2,HÔPITAL NOTRE-DAME - CAFETERIA,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e14cb27304,HÔPITAL RICHARDSON,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_651b8ebde7,HÔPITAL SAINTE-ANNE,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_04d2c8fd46,HÔPITAL SANTA CABRINI,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f53a4a8ac7,HÔPITAL SHRINERS POUR ENFANTS (QUÉBEC),Youth & Family,0,0,All,Under 25
SVC_a55cb1d83e,HÔPITAL VILLA MEDICA,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_869f4de072,HÔTE MAISON - MAISON DE JEUNES (L'),Youth & Family,0,0,All,Under 25
SVC_1f0e6d3025,HÔTEL-DIEU DE MONTRÉAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e1d1ea0d5f,Hébergements Péloquin,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e9b03a96a6,Héritage Plateau,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_55e3ea1b78,I QUIT NOW,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cbe20c34cd,I'MMIGRANT,Immigration & Newcomers,0,1,All,25-44; 45-64
SVC_3560a73a63,ICNA RELIEF CANADA,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_43fd8bfab2,ILEOSTOMY AND COLOSTOMY ASSOCIATION OF MONTRÉAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_527584b62a,"IMAGERIE, LOCAL DES JEUNES",Youth & Family,0,0,All,Under 25
SVC_17cf2de50c,IMMIGRANT QUÉBEC,Immigration & Newcomers,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_bd8c828ad6,IMMIGRANT WORKERS CENTRE,Immigration & Newcomers,0,1,All,25-44; 45-64
SVC_01c832dbb8,IMMIGRANTS ET RÉFUGIÉS,Immigration & Newcomers,0,1,All,Under 25
SVC_c7dc94d625,IMMIGRATION AND REFUGEE BOARD OF CANADA - EASTERN REGION,Shelter,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_97f62e6bdb,"IMMIGRATION, REFUGEES AND CITIZENSHIP CANADA - QUÉBEC OFFICE",Shelter,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_320bdbb102,"IMMIGRATION, REFUGEES AND CITIZENSHIP CANADA - TEST D'ÉVALUATION DE FRANÇAIS",Shelter,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_d4f96e1b00,"IMPACT, MENTAL HEALTH SUPPORT GROUP",Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f19f5c0e20,IMPATIENTS (LES),Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_03cf23f5b3,IMPULSION-TRAVAIL,Immigration & Newcomers,0,1,All,25-44; 45-64
SVC_37ffd452ed,INCLUSION SPORT,Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_190367b51d,INDEMNISATION DES VICTIMES D'ACTES CRIMINELS,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_869a17cef7,INDEPENDANT LIVING - MONTREAL,Shelter,0,0,All,25-44; 45-64; 65+
SVC_2e265a3ca6,INDIAN RESIDENTIAL SCHOOLS RESOLUTION HEALTH SUPPORT PROGRAM,Medical,1,0,All,Under 25
SVC_181ba62644,INDIGENOUS HEALTH CENTRE OF TIOHTIÀ:KE,Medical,1,0,All,Under 25
SVC_15778389cb,INDUSTRY CANADA - QUÉBEC REGION,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_626de4ac9f,INFO HERPÈS,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_6f8f0d7c2e,INFO JUSTICE MONTRÉAL,Shelter,0,0,All,Under 25; 25-44; 45-64
SVC_b39b4d925a,INFO LINE FOR VICTIMS OF SEXUAL ASSAULT,Domestic Violence & Safety,0,0,Female,Under 25
SVC_9c30213e52,INFO-ALPHA,Education & Literacy,0,0,All,25-44; 45-64
SVC_4d855fc3ec,INFO-CRIME MONTRÉAL,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fd9ec075b0,INFO-CULT,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_1e6769c45f,INFO-EXCAVATION,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_752130e226,INFO-FEMMES,Domestic Violence & Safety,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_b05976b4b3,INFO-SOCIAL 8-1-1 - MONTRÉAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_03f46f1374,INFOLOGIS DE L'EST DE L'ÎLE DE MONTRÉAL,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e47d3c6705,INFORMATION ALIMENTAIRE POPULAIRE CENTRE-SUD,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_d742b68cee,INFORMATION AND REFERRAL CENTRE OF GREATER MONTRÉAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3b388d1d5e,"INICI (IMMIGRER, INTÉGRER, INNOVER)",Shelter,0,1,All,25-44; 45-64
SVC_d23380db08,"INITIATIVE 1,2,3 GO! RIVIÈRE-DES-PRAIRIES",Youth & Family,0,0,All,Under 25
SVC_e66262141b,INITIATIVE DE TRAVAIL DE MILIEU AUPRÈS DES AÎNÉS EN SITUATION DE VULNÉRABILITÉ,Seniors,0,0,All,65+
SVC_3db3122fa8,INITIATIVE FAMILLES BRANCHÉES,Youth & Family,0,0,All,Under 25; 65+
SVC_a7ad355202,INNOVATION YOUTH,Youth & Family,0,0,All,Under 25; 25-44; 45-64
SVC_b3e10c8d55,INSERTECH ANGUS,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_dc5e0d59ca,INSTITUT DE CARDIOLOGIE DE MONTRÉAL,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b09cd8c3b3,INSTITUT DE COOPÉRATION POUR L'ÉDUCATION DES ADULTES,Other,0,0,All,25-44; 45-64
SVC_76f0a4e2ca,INSTITUT DE FORMATION D'AIDE COMMUNAUTAIRE À L'ENFANT ET À LA FAMILLE,Youth & Family,0,0,All,Under 25
SVC_2dc2016ecb,INSTITUT DE LA STATISTIQUE DU QUÉBEC - INFORMATION AND DOCUMENTATION CENTRE,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fa311b8cf6,INSTITUT DE RECHERCHES CLINIQUES DE MONTRÉAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_00a7b1430f,INSTITUT DE RÉADAPTATION GINGRAS-LINDSAY-DE-MONTRÉAL - DARLINGTON,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_89c18f6789,INSTITUT NATIONAL DE PSYCHIATRIE LÉGALE PHILIPPE-PINEL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_7c88b5406c,INSTITUT NATIONAL DE SANTÉ PUBLIQUE DU QUÉBEC,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_82b7d245c3,INSTITUT PACIFIQUE,Youth & Family,0,0,All,Under 25
SVC_fd984b4ea0,INSTITUT PHILIPPE-PINEL DE MONTRÉAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_2b9b93eb44,INSTITUT PHILIPPE-PINEL DE MONTRÉAL - EXTERNAL SERVICES,Medical,0,0,All,Under 25; 25-44; 45-64
SVC_f8e42cfd9a,INSTITUT UNIVERSITAIRE DE GÉRIATRIE DE MONTRÉAL,Shelter,0,0,All,65+
SVC_de5f6ceb76,INSTITUT UNIVERSITAIRE EN SANTÉ MENTALE DE MONTRÉAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f441e1abb0,INSTITUT UNIVERSITAIRE EN SANTÉ MENTALE DE MONTRÉAL - THÉRAPIE PAR AVATAR,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_94032dc60e,INSTITUT UNIVERSITAIRE EN SANTÉ MENTALE DOUGLAS - PROGRAMME PEPP,Medical,0,0,All,Under 25; 65+
SVC_8bea5311cd,INSTITUT UNIVERSITAIRE SUR LES DÉPENDANCES,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_79965dba37,INSURANCE BUREAU OF CANADA,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_d65d478161,INTER-VAL,Shelter,0,0,All,Under 25; 25-44; 45-64
SVC_d09c7c475d,INTERACTION FAMILLE HOCHELAGA-MAISONNEUVE,Youth & Family,0,0,All,Under 25
SVC_7a3edbfbf7,INTERCULTURELS,Immigration & Newcomers,0,1,Female,Under 25
SVC_521deb3677,INTERGÉNÉRATIONS QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_f026434109,INTERIM FEDERAL HEALTH PROGRAM,Medical,0,1,All,Under 25; 25-44; 45-64; 65+
SVC_d25b04a12e,INTERLIGNE,Youth & Family,0,0,All,Under 25
SVC_b31c92d021,INTERLOGE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0be4270bb1,INTERNATIONAL,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_e9d90661f5,INTERNATIONAL COACH FEDERATION - QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_4d66333e44,INTERNATIONAL FRANCOPHONE ALLIANCE FOR EQUALITY AND DIVERSITIES,Legal,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cc5b32dd25,INTERNATIONAL PIERRE-ELLIOT-TRUDEAU DE MONTRÉAL,Education & Literacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_00342fe044,INTERVENTION NETWORK FOR PERSONS AFFECTED BY ORGANIZED VIOLENCE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_078af60816,IRAQI COMMUNITY CENTER,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_fd33532c39,ISLAND OF MONTREAL - AIR-CONDITIONED PUBLIC PLACES AND AQUATIC FACILITIES,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_acf8e7c8e2,ISMART,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8c4f42914c,ITALIAN-CANADIAN COMMUNITY FOUNDATION OF QUÉBEC,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_cdbbda004a,ITALIAN-CANADIAN COMMUNITY SERVICES OF QUEBEC,Medical,0,0,All,25-44; 45-64; 65+
SVC_fbed2c89fd,ITINÉRAIRE POUR TOUS (UN),Shelter,0,0,All,Under 25; 25-44; 45-64
SVC_06ce53b441,ITINÉRANCE ET SANTÉ MENTALE,Shelter,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_b446498fee,IVIRTIVIK,Employment & Income,0,0,All,Under 25; 25-44; 45-64
SVC_066dc3b9bc,Insectarium de Montréal,Recreation & Culture,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_a999013ad8,Installations du Nord-de-l'Île–Saint-Laurent,Community & Advocacy,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_8b3fe6b96b,Inuit Siqinirmiut Quebecmi Ilaujut / Association des Inuit du Sud du Québec (AISQ),Indigenous,1,0,All,Under 25; 25-44; 45-64; 65+
SVC_875c26c6fa,J'APPRENDS AVEC MON ENFANT,Youth & Family,0,0,All,Under 25
SVC_659daa3d37,J'ME FAIS UNE PLACE EN GARDERIE,Youth & Family,0,0,All,Under 25
SVC_ec5c393e1e,JACQUES-CANTIN LODGE,Food,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3776c5a8b8,JAIDE,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_708d874bfb,JAMAICA ASSOCIATION OF MONTRÉAL,Food,0,1,Female,Under 25; 25-44; 45-64
SVC_30c101e24e,JAPANESE CANADIAN CULTURAL CENTRE OF MONTREAL,Immigration & Newcomers,0,1,All,65+
SVC_ac40189134,JARDINS POUR TOUS,Education & Literacy,1,0,All,Under 25; 25-44; 45-64; 65+
SVC_1278e706c8,JE PASSE PARTOUT,Youth & Family,0,0,All,Under 25
SVC_fef1aef74f,JE RÉUSSIS,Youth & Family,0,0,All,Under 25
SVC_d1f5e0a0d3,JEAN COUTU,Other,0,0,Female,Under 25; 25-44; 45-64; 65+
SVC_b016c18539,JEM WORKSHOP,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_0c5cd95bad,JEUNESSE BENNY,Youth & Family,0,0,All,Under 25
SVC_3b1c07de72,JEUNESSE LAMBDA,Youth & Family,0,0,All,Under 25
SVC_03a628df5e,JEUNESSE LOYOLA,Youth & Family,0,0,All,Under 25
SVC_2940b7a6ab,JEWISH GENERAL HOSPITAL,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_494bb388a4,JEWISH GENERAL HOSPITAL - DENTAL CLINIC,Medical,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3f5c2b97c0,JEWISH GENERAL HOSPITAL - FIRST EPISODE PSYCHOSIS PROGRAM,Medical,0,0,All,Under 25
SVC_3dc29357c8,JEWISH GENERAL HOSPITAL - METHADONE PROGRAM,Other,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_3fb15049e1,JEWISH PUBLIC LIBRARY,Education & Literacy,0,0,All,Under 25; 25-44; 45-64
SVC_5e879c8aaf,JOE JACK ET JOHN,Disability,0,0,All,Under 25; 25-44; 45-64; 65+
SVC_362e9cc8e7,JOHN ABBOTT COLLEGE - DENTAL CLINIC,Medical,0,0,All,Under 25
SVC_1a07fe3b7a,JOHN HOWARD SOCIETY OF QUÉBEC (THE) - CHEZ NOUS!,Shelter,0,0,All,25-44; 45-64
SVC_7dd1af5af9,JOHN HOWARD SOCIETY OF QUÉBEC (THE) - HEAD OFFICE,Shelter,0,0,All,25-44; 45-64
SVC_d1d6fc7bc5,JOIE DES ENFANTS (MONTRÉAL) (LA),Youth & Family,0,0,All,Under 25
